,code,name,latitude_deg,longitude_deg
1977,ZBL,Biloela Airport,-24.320816,150.509627
1978,KBC,Birch Creek Airport,44.35549927,-88.05840302
1979,KBC,Birch Creek Airport,66.27400208,-145.8240051
1980,YBI,Black Tickle Airport,53.469836,-55.787501
1981,BQG,Bogorodskoye Airport,52.381041,140.449378
1982,SNV,Santa Elena Airport,-30.976069,-59.776894
1983,SNV,Santa Elena Airport,25.990056,-97.760083
1984,SNV,Santa Elena Airport,12.50328,-86.41501
1985,BCQ,Brak Airport,27.653,14.272
1986,YBT,Brochet Airport,57.8894,-101.679001
1987,BHG,Brus Laguna Airport,15.7631,-84.543602
1988,BUL,Bulolo Airport,-7.216286671,146.6495419
1989,CBS,Oro Negro Airport,10.33069992,-71.32250214
1990,OAL,Cacoal Airport,-11.496,-61.4508
1991,CPS,St Louis Downtown Airport,38.5707016,-90.15619659
1992,CHU,Chuathbaluk Airport,61.579102,-159.216003
1993,CRQ,Caravelas Airport,-17.6523,-39.253101
1994,YRF,Cartwright Airport,53.682501,-57.042303
1995,YAC,Cat Lake Airport,51.72719955,-91.82440186
1996,CUK,Caye Caulker Airport,17.735015,-88.032862
1997,CYC,Caye Chapel Airport,17.683792,-88.044985
1998,CEM,Central Airport,65.57379913,-144.7830048
1999,CEM,Central Airport,37.42194,-113.6067
2000,CIK,Chalkyitsik Airport,66.64499664,-143.7400055
2001,CDE,Chengde Puning Airport,41.1225,118.073889
2002,VAK,Chevak Airport,61.5409,-165.6005
2003,CKX,Chicken Airport,64.07129669,-141.9519959
2004,KCG,Chignik Airport,56.311501,-158.373001
2005,KCQ,Chignik Lake Airport,56.25500107,-158.7749939
2006,KCL,Chignik Lagoon Airport,56.31119919,-158.5359955
2007,YKU,Chisasibi Airport,53.80559921,-78.91690063
2008,CHY,Choiseul Bay Airport,-6.711944,156.396111
2009,ICI,Cicia Airport,-17.74329948,-179.3419952
2010,CLP,Clarks Point Airport,58.83369827,-158.529007
2011,PML,Port Moller Airport,56.00600052,-160.5610046
2012,CXF,Coldfoot Airport,67.25219727,-150.2039948
2013,CTF,Coatepeque Airport,14.69419956,-91.88249969
2014,OTR,Coto 47 Airport,8.601559639,-82.96859741
2015,CKD,Crooked Creek Airport,35.93379974,-78.24669647
2016,CKD,Crooked Creek Airport,61.86790085,-158.1349945
2017,CYU,Cuyo Airport,10.85809994,121.0690002
2018,DBA,Dalbandin Airport,28.87829971,64.39980316
2019,DGA,Dangriga Airport,16.98251,-88.230988
2020,YDL,Dease Lake Airport,58.42219925,-130.0319977
2021,DJN,Delta Junction Airport,64.05039978,-145.7169952
2022,DEA,Dera Ghazi Khan Airport,29.96100044,70.48590088
2023,DTI,Diamantina Airport,-18.23200035,-43.65039825
2024,DKS,Dikson Airport,73.517807,80.379669
2025,DIU,Diu Airport,20.714185,70.921855
2026,DOV,Dover Air Force Base,39.129501,-75.466003
2027,ADV,El Daein Airport,11.4023,26.1186
2028,EEK,Eek Airport,60.21367264,-162.0438843
2029,KKU,Ekuk Airport,58.81119919,-158.5590057
2030,KEK,Ekwok Airport,59.35680008,-157.470993
2031,EBG,El Bagre Airport,7.59647,-74.8089
2032,PVE,El Porvenir Airport,15.530278,-86.273613
2033,PVE,El Porvenir Airport,9.559212,-78.946631
2034,PVE,El Porvenir Airport,28.97413,-101.89407
2035,PVE,El Porvenir Airport,-33.273056,-71.525278
2036,PVE,El Porvenir Airport,5.199722,-72.406667
2037,PVE,El Porvenir Airport,7.310278,-73.578611
2038,ELI,Elim Airport,64.61470032,-162.2720032
2039,EMK,Emmonak Airport,62.78609848,-164.4909973
2040,FAC,Faaite Airport,-16.68657,-145.329394
2041,FHZ,Fakahina Airport,-15.992259,-140.164246
2042,KFP,False Pass Airport,54.84740067,-163.4100037
2043,FNE,Fane Airport,-8.549277778,147.0858333
2044,TNW,Jumandy Airport,-1.059722,-77.583333
2045,WTP,Woitape Airport,-8.545833333,147.2525
2046,FBA,Fonte Boa Airport,-2.53260994,-66.08319855
2047,YFA,Fort Albany Airport,52.20140076,-81.69689941
2048,YFH,Fort Hope Airport,51.56190109,-87.90779877
2049,ZFM,Fort Mcpherson Airport,67.40750122,-134.8609924
2050,YER,Fort Severn Airport,56.01890182,-87.67610168
2051,FOY,Foya Airport,8.3513,-10.2269
2052,GLK,Galcaio Airport,6.780829906,47.45470047
2053,KCT,Koggala Airport,5.99368,80.32029724
2054,YRA,Rae Lakes Airport,64.1160965,-117.3099976
2055,MRQ,Marinduque Airport,13.36100006,121.8259964
2056,GLU,Gelephu Airport,26.88456,90.46412
2057,GHT,Ghat Airport,25.14559937,10.14260006
2058,YGX,Gillam Airport,56.35749817,-94.71060181
2059,GYI,Gisenyi Airport,-1.67719996,29.25889969
2060,ZGI,Gods River Airport,54.83969879,-94.07859802
2061,GLV,Golovin Airport,64.55049896,-163.0070038
2062,GRN,Gordon Municipal Airport,42.80599976,-102.1750031
2063,GTP,Grants Pass Airport,42.510101,-123.388
2064,KGX,Grayling Airport,62.895187,-160.066289
2065,YGZ,Grise Fiord Airport,76.42610168,-82.90920258
2066,HTM,Khatgal Airport,50.435988,100.139532
2067,HKB,Healy Lake Airport,63.9958,-144.6926
2068,HHZ,Hikueru Airport,-17.548297,-142.612037
2069,HCR,Holy Cross Airport,62.18830109,-159.7749939
2070,HOM,Homer Airport,59.64559937,-151.477005
2071,YHO,Hopedale Airport,55.448757,-60.228124
2072,HUE,Humera Airport,13.83012,36.88237
2073,GKK,Kooddoo Airport,0.7324,73.4336
2074,IGG,Igiugig Airport,59.32400131,-155.9019928
2075,YGT,Igloolik Airport,69.36470032,-81.81610107
2076,TGJ,Tiga Airport,-21.09609985,167.8040009
2077,INB,Independence Airport,44.367003,-91.396101
2078,INB,Independence Airport,16.53456,-88.441615
2079,INB,Independence Airport,36.815383,-118.204463
2080,INA,Inta Airport,66.053372,60.105786
2081,YPH,Inukjuak Airport,58.47190094,-78.07689667
2082,IPA,Ipota Airport,-18.856389,169.283333
2083,TUE,Tupile Airport,9.246580124,-78.36250305
2084,ITK,Itokama Airport,-9.201527,148.264261
2085,OIM,Oshima Airport,34.7820015,139.3600006
2086,UIT,Jaluit Airport,5.90924,169.636993
2087,JAK,Jacmel Airport,18.24110031,-72.51850128
2088,JHW,Chautauqua County-Jamestown Airport,42.15425,-79.254008
2089,HLE,Saint Helena Airport,-15.957725,-5.645943
2090,JSR,Jessore Airport,23.1838,89.160797
2091,JSJ,Jiansanjiang Shidi Airport,47.108248,132.65792
2092,JOL,Jolo Airport,6.05366993,121.0110016
2093,JUM,Jumla Airport,29.2742,82.193298
2094,KCF,Kadanwari Airport,27.16670036,69.3167038
2095,KDX,Kadugli Airport,11.13799953,29.7010994
2096,KBZ,Kaikoura Airport,-42.42499924,173.6049957
2097,KAT,Kaitaia Airport,-35.069837,173.287053
2098,GGM,Kakamega Airport,0.271342009,34.78730011
2099,KLB,Kalabo Airport,-14.998818,22.648372
2100,KLM,Kalaleh Airport,37.383301,55.452
2101,LUP,Kalaupapa Airport,21.211,-156.973999
2102,KAL,Kaltag Airport,64.31909943,-158.7409973
2103,KMN,Kamina Airport,-7.64925,145.9569444
2104,KNR,Jam Airport,27.820499,52.3522
2105,YKG,Kangirsuk Airport,60.02719879,-69.99919891
2106,JRF,Kalaeloa Airport,21.3074,-158.070009
2107,YYU,Kapuskasing Airport,49.41389847,-82.46749878
2108,KAS,Karasburg Airport,-28.0297,18.7385
2109,KYK,Karluk Airport,57.56710052,-154.4499969
2110,KGJ,Karonga Airport,-9.953570366,33.89300156
2111,XKS,Kasabonika Airport,53.52470016,-88.64279938
2112,KEC,Kasenga Airport,-10.35000038,28.63299942
2113,KUK,Kasigluk Airport,60.87440109,-162.5240021
2114,KXU,Katiu Airport,-16.33939934,-144.4029999
2115,DKA,Katsina Airport,13.0078,7.66045
2116,KEW,Keewaywin Airport,52.9911,-92.836403
2117,ZKG,Kegaska Airport,50.19580078,-61.26580048
2118,KEU,Keekorok Airport,-1.586345,35.257455
2119,KMA,Kerema Airport,-7.963610172,145.7709961
2120,OCA,Ocean Reef Club Airport,25.3253994,-80.27480316
2121,KRI,Kikori Airport,-7.424379826,144.2500763
2122,KVC,King Cove Airport,55.11629868,-162.2660065
2123,KIF,Kingfisher Lake Airport,53.01250076,-89.8553009
2124,YGK,Kingston Norman Rogers Airport,44.22529984,-76.59690094
2125,KRZ,Kiri Airport,-19.616197,23.042473
2126,KRZ,Kiri Airport,-1.499806,18.928456
2127,LSA,Losuia Airport,-8.505820274,151.0809937
2128,KTD,Kitadaito Airport,25.94470024,131.3269959
2129,KTL,Kitale Airport,0.971988976,34.95859909
2130,KVL,Kivalina Airport,67.73619843,-164.5630035
2131,KDK,Kodiak Municipal Airport,57.80590057,-152.3739929
2132,KKD,Kokoda Airport,-8.884678841,147.730957
2133,KDA,Kolda North Airport,12.89850044,-14.96809959
2134,KWZ,Kolwezi Airport,-10.7659,25.505699
2135,KOM,Komo-Manda Airport,-6.0682,142.8598
2136,KKH,Kongiganak Airport,59.96080017,-162.8809967
2137,KOT,Kotlik Airport,63.0306015,-163.5330048
2138,KOU,Koulamoutou Airport,-1.106,12.503
2139,KYU,Koyukuk Airport,64.87609863,-157.727005
2140,KKQ,Krasnoselkup Airport,65.717,82.455
2141,KUD,Kudat Airport,6.924111,116.837068
2142,YGW,Kuujjuarapik Airport,55.2818985,-77.76529694
2143,KWT,Kwethluk Airport,60.79029846,-161.4440002
2144,KWK,Kwigillingok Airport,59.876499,-163.169005
2145,LCR,La Chorrera Airport,-0.733333,-73.01667
2146,LCM,La Cumbre Airport,-31.00580025,-64.5318985
2147,FON,Fortuna Airport,-16.1669445,-59.50055695
2148,LPD,La Pedrera Airport,-1.32861,-69.5797
2149,RFS,Rosita Airport,13.88969994,-84.4088974
2150,XLB,Lac Brochet Airport,58.61750031,-101.4690018
2151,LML,Lae Island Airport,8.921110153,166.2649994
2152,LBN,Lake Baringo Airport,0.666103005,36.10419083
2153,LMY,Lake Murray Airport,-7.00992012,141.4940033
2154,LPM,Lamap Airport,-16.4611228,167.829253
2155,LBS,Labasa Airport,-16.4667,179.339996
2156,LNB,Lamen Bay Airport,-16.58419991,168.1589966
2157,LDN,Lamidanda Airport,27.25309944,86.66999817
2158,JMJ,Lancang Jingmai Airport,22.417733,99.784012
2159,RZH,Preobrazheniye Airport,42.921698,133.904438
2160,LSH,Lashio Airport,22.97789955,97.75219727
2161,LUC,Laucala Island Airport,-16.74810028,-179.6670074
2162,ULK,Lensk Airport,60.72060013,114.8259964
2163,KLL,Levelock Airport,59.12606,-156.860906
2164,LIQ,Lisala Airport,2.17066,21.496901
2165,LJA,Lodja Airport,-3.462745,23.615162
2166,LOK,Lodwar Airport,3.121969938,35.6086998
2167,TOH,Torres Airstrip,-13.32800007,166.6380005
2168,LCP,Loncopue Airport,-38.081902,-70.643898
2169,LKH,Long Akah Airport,3.310909,114.785553
2170,LPU,Long Apung Airport,1.704486,114.970297
2171,LGL,Long Lellang Airport,3.421000004,115.1539993
2172,LWY,Lawas Airport,4.84917,115.407997
2173,ODN,Long Seridan Airport,3.967000008,115.0500031
2174,LOD,Longana Airport,-15.30669975,167.9669952
2175,LNE,Lonorore Airport,-15.86559963,168.1719971
2176,LPS,Lopez Island Airport,48.48389816,-122.9380035
2177,LOY,Loyengalani Airport,2.75,36.71699905
2178,LXG,Luang Namtha Airport,20.966999,101.400002
2179,LBX,Lubang Airport,13.85540009,120.1050034
2180,LUD,Luderitz Airport,-26.68740082,15.24289989
2181,LZI,Luozi Airport,-4.943881,14.123337
2182,LUS,Lusanga Airport,-4.800000191,18.71699905
2183,YYL,Lynn Lake Airport,56.86389923,-101.0759964
2184,DXE,Bruce Campbell Field,32.438702,-90.103104
2185,MFC,Mafeteng Airport,-29.80109978,27.24360085
2186,MXT,Maintirano Airport,-18.049999,44.033001
2187,MJE,Majkin Airport,7.76291,168.26576
2188,MQX,Makale Airport,-3.10935998,119.8560028
2189,YMN,Makkovik Airport,55.077335,-59.187942
2190,MGU,Manaung Airport,18.8458004,93.68890381
2191,MGS,Mangaia Island Airport,-21.89598656,-157.906662
2192,MJA,Manja Airport,-21.426105,44.316509
2193,MLY,Manley Hot Springs Airport,64.99759674,-150.6439972
2194,MFQ,Maradi Airport,13.50249958,7.126749992
2195,MNN,Marion Municipal Airport,38.33750153,-96.99169922
2196,MNN,Marion Municipal Airport,40.61619949,-83.06349945
2197,MNN,Marion Municipal Airport,40.48989868,-85.67970276
2198,KVM,Markovo Airport,64.665088,170.429782
2199,MUR,Marudi Airport,4.178734,114.330318
2200,MSW,Massawa International Airport,15.67000008,39.37009811
2201,MAU,Maupiti Airport,-16.42650032,-152.2440033
2202,YMA,Mayo Airport,63.61640167,-135.8679962
2203,YMA,Mayo Airport,34.29217,-116.37605
2204,MIJ,Mili Island Airport,6.08333,171.733002
2205,MIX,Miriti Airport,1.133333,-70.25
2206,MIS,Misima Island Airport,-10.6892004,152.8379974
2207,MOI,Mitiaro Island Airport,-19.842501,-157.703003
2208,MOG,Mong Hsat Airport,20.51679993,99.25679779
2209,MYZ,Monkey Bay Airport,-14.08360004,34.91970062
2210,MNY,Mono Airport,-7.416940212,155.5650024
2211,TVA,Morafenobe Airport,-17.850083,44.920467
2212,MXH,Moro Airport,-6.363329887,143.2380066
2213,MXM,Morombe Airport,-21.753837,43.374753
2214,MXV,Moron Airport,22.07927714,-78.61979485
2215,MUO,Mountain Home Air Force Base,43.043598,-115.872002
2216,OYG,Moyo Airport,3.64440012,31.76276207
2217,MPP,Mulatupo Airport,8.945487,-77.733486
2218,MSA,Muskrat Dam Airport,53.44139862,-91.76280212
2219,MGZ,Myeik Airport,12.43980026,98.62149811
2220,ZZU,Mzuzu Airport,-11.44470024,34.01179886
2221,YDP,Nain Airport,56.550778,-61.682224
2222,KOP,Nakhon Phanom Airport,17.383801,104.642998
2223,YQN,Nakina Airport,50.18280029,-86.6964035
2224,NMS,Namsang Airport,20.89049911,97.73590088
2225,KEB,Nanwalek Airport,59.35210037,-151.9250031
2226,APC,Napa County Airport,38.2132,-122.280998
2227,YNP,Natuashish Airport,55.913898,-61.184399
2228,YNS,Nemiscau Airport,51.69110107,-76.13559723
2229,NGL,Ngala Airport,-24.389,31.326
2230,NGQ,Ngari Gunsa Airport,32.1,80.053056
2231,TMU,Tambor Airport,9.739307,-85.016199
2232,NME,Nightmute Airport,60.469129,-164.70407
2233,NIB,Nikolai Airport,63.0186,-154.358002
2234,JOM,Njombe Airport,-9.350000381,34.79999924
2235,NGK,Nogliki Airport,51.782337,143.140783
2236,NUS,Norsup Airport,-16.0797,167.401001
2237,YNO,North Spirit Lake Airport,52.49000168,-92.97109985
2238,NUL,Nulato Airport,64.729301,-158.074005
2239,NUP,Nunapitchuk Airport,60.905591,-162.440454
2240,NNX,Nunukan Airport,4.133333333,117.6666667
2241,OBX,Obo Airport,5.378512,26.476364
2242,OBX,Obo Airport,-7.590622421,141.3242626
2243,ONB,Ononge Airport,-8.674361111,147.2624167
2244,ORZ,Orange Walk Airport,18.04676628,-88.58386993
2245,OMD,Oranjemund Airport,-28.5847,16.446699
2246,OMC,Ormoc Airport,11.05799961,124.5650024
2247,YOH,Oxford House Airport,54.93330002,-95.27890015
2248,OYE,Oyem Airport,1.543110013,11.58139992
2249,PYY,Pai Airport,19.372054,98.435904
2250,YXP,Pangnirtung Airport,66.14499664,-65.71360016
2251,PJG,Panjgur Airport,26.9545002,64.13249969
2252,PSV,Papa Stour Airport,60.321701,-1.69306
2253,PKO,Parakou Airport,9.357689857,2.609679937
2254,PRS,Parasi Airport,-9.641670227,161.4250031
2255,POJ,Patos de Minas Airport,-18.67280006,-46.49119949
2256,GCW,Grand Canyon West Airport,35.985787,-113.817072
2257,PEX,Pechora Airport,65.121101,57.130798
2258,DVT,Phoenix Deer Valley Airport,33.68830109,-112.0830002
2259,YPM,Pikangikum Airport,51.81969833,-93.97329712
2260,PQS,Pilot Station Airport,61.934601,-162.899994
2261,PLJ,Placencia Airport,16.536957,-88.361511
2262,PTU,Platinum Airport,59.01139832,-161.8200073
2263,POD,Podor Airport,16.678155,-14.964957
2264,YNL,Points North Landing Airport,58.27669907,-104.0820007
2265,YHP,Poplar Hill Airport,52.1133,-94.2556
2266,PGM,Port Graham Airport,59.34830093,-151.8320007
2267,YHA,Port Hope Simpson Airport,52.52809906,-56.28609848
2268,PAX,Port-de-Paix Airport,19.934045,-72.84801
2269,YSO,Postville Airport,54.9105,-59.78507
2270,PZK,Pukapuka Island Airport,-10.9145,-165.8393
2271,DRK,Drake Bay Airport,8.71889019,-83.64170074
2272,XQU,Qualicum Beach Airport,49.3372,-124.393997
2273,YQC,Quaqtaq Airport,61.04639816,-69.61779785
2274,YOP,Rainbow Lake Airport,58.49140167,-119.4079971
2275,RBV,Ramata Airport,-8.168060303,157.6430054
2276,RHP,Ramechhap Airport,27.3939991,86.06140137
2277,RMP,Rampart Airport,65.507896,-150.141007
2278,RRR,Raroia Airport,-16.050485,-142.476568
2279,RDV,Red Devil Airport,61.7881012,-157.3500061
2280,RDB,Red Dog Airport,68.032097,-162.899002
2281,YRS,Red Sucker Lake Airport,54.16719818,-93.55719757
2282,RCL,Redcliffe Airport,-15.47200012,167.8350067
2283,RCL,Redcliffe Airport,-27.205605,153.068712
2284,RER,Retalhuleu Airport,14.521431,-91.697001
2285,YRG,Rigolet Airport,54.17969894,-58.45750046
2286,RMT,Rimatara Airport,-22.63725,-152.8059
2287,ROY,Rio Mayo Airport,-45.70389938,-70.24559784
2288,RIZ,Rizhao Shanzihe Airport,35.405033,119.324403
2289,YRJ,Roberval Airport,48.52000046,-72.26560211
2290,RCE,Roche Harbor Airport,48.61230087,-123.1389999
2291,RKP,Aransas County Airport,28.08679962,-97.04460144
2292,ROI,Roi Et Airport,16.1168,103.774002
2293,EDW,Edwards Air Force Base,34.905399,-117.884003
2294,RUM,Rumjatar Airport,27.30349922,86.55039978
2295,RQA,Ruoqiang Loulan Airport,38.974722,88.008333
2296,RBQ,Rurrenabaque Airport,-14.4279,-67.496803
2297,ZPB,Sachigo Lake Airport,53.89110184,-92.1964035
2298,YZG,Salluit Airport,62.1794014,-75.66719818
2299,SLX,Salt Cay Airport,21.33300018,-71.19999695
2300,STY,Salto Airport,-34.306864,-60.286489
2301,UAS,Samburu Airport,0.534069,37.531991
2302,SQS,Matthew Spain Airport,17.185898,-89.009936
2303,SOM,El Tigre Airport,25.139332,-106.896353
2304,SOM,El Tigre Airport,23.992046,-99.999876
2305,ZSJ,Sandy Lake Airport,53.06420135,-93.3443985
2306,YSK,Sanikiluaq Airport,56.53779984,-79.24669647
2307,CFO,Confresa Airport,-10.633296,-51.565836
2308,SSR,Sara Airport,-15.4708004,168.1519928
2309,SYS,Saskylakh Airport,71.927902,114.080002
2310,SVU,Savusavu Airport,-16.803394,179.340587
2311,WLK,Selawik Airport,66.600098,-159.985992
2312,ZMD,Sena Madureira Airport,-9.116,-68.6108
2313,SEU,Seronera Airport,-2.45806,34.822498
2314,SHX,Shageluk Airport,62.69229889,-159.5690002
2315,SKK,Shaktoolik Airport,64.37110138,-161.223999
2316,ZTM,Shamattawa Airport,55.86560059,-92.08139801
2317,SQD,Shangrao Sanqingshan Airport,28.3797,117.9643
2318,HSC,Shaoguan Danxia Airport,24.9786,113.420998
2319,WGN,Shaoyang Wugang Airport,26.806123,110.641042
2320,NLH,Ninglang Luguhu Airport,27.5403,100.7593
2321,SWV,Severo-Evensk Airport,61.921786,159.229059
2322,SHC,Shire Inda Selassie Airport,14.075699,38.273592
2323,SVK,Silver Creek Airport,39.098333,-114.150277
2324,SVK,Silver Creek Airport,46.706601,-112.06909
2325,SVK,Silver Creek Airport,16.728338,-88.369174
2326,SVK,Silver Creek Airport,35.72850037,-81.72899628
2327,IMK,Simikot Airport,29.97109985,81.81890106
2328,SEW,Siwa Oasis North Airport,29.346234,25.505624
2329,SLQ,Sleetmute Airport,61.70050049,-157.1660004
2330,SMW,Smara Airport,26.731987,-11.683655
2331,DWB,Soalala Airport,-16.10169,45.358837
2332,SLH,Sola Airport,-13.85169983,167.5370026
2333,YSQ,Songyuan Chaganhu Airport,44.938114,124.550178
2334,XSI,South Indian Lake Airport,56.7928009,-98.90720367
2335,SEK,Srednekolymsk Airport,67.4805,153.7364
2336,YFX,Fox Harbour Airport,45.86999893,-63.46110153
2337,WBB,Stebbins Airport,63.51599884,-162.2779999
2338,SVS,Stevens Village Airport,66.0172,-149.0545
2339,SKC,Suki Airport,-8.0466,141.7222
2340,SUR,Summer Beaver Airport,52.70859909,-88.54190063
2341,SUY,Suntar Airport,62.18500137,117.6350021
2342,SKH,Surkhet Airport,28.586,81.636002
2343,XTL,Tadoule Lake Airport,58.7061,-98.512199
2344,KTF,Takaka Airport,-40.81330109,172.7749939
2345,TCT,Takotna Airport,62.993206,-156.029026
2346,TJN,Takume Airport,-15.857434,-142.266469
2347,TNO,Tamarindo Airport,10.3135004,-85.81549835
2348,TNO,Tamarindo Airport,3.790278,-75.081111
2349,TUD,Tambacounda Airport,13.73680019,-13.65310001
2350,TPI,Tapini Airport,-8.356666667,146.9891667
2351,TPC,Tarapoa Airport,-0.122956,-76.33779907
2352,TIZ,Tari Airport,-5.84499979,142.947998
2353,TQL,Tarko-Sale Airport,64.930485,77.811295
2354,TLA,Teller Airport,65.24040222,-166.3390045
2355,TIQ,Tinian International Airport,14.9992,145.619003
2356,OOK,Toksook Bay Airport,60.54140091,-165.0870056
2357,TGH,Tongoa Airport,-16.89109993,168.5509949
2358,TMT,Trombetas Airport,-1.4896,-56.396801
2359,TSH,Tshikapa Airport,-6.43833,20.794701
2360,WTS,Tsiroanomandidy Airport,-18.759677,46.054065
2361,TFI,Tufi Airport,-9.075954437,149.3198395
2362,TLT,Tuluksak Airport,61.086973,-160.922842
2363,TBM,Tumbang Samba Airport,-1.4694,113.0833
2364,TMI,Tumling Tar Airport,27.315001,87.193298
2365,WTL,Tuntutuliak Airport,60.33530045,-162.6670074
2366,TNK,Tununak Airport,60.57550049,-165.2720032
2367,ZTA,Tureia Airport,-20.784262,-138.56796
2368,TWA,Twin Hills Airport,59.07559967,-160.272995
2369,QUB,Ubari Airport,26.567499,12.8231
2370,ULX,Ulusaba Airport,-24.78540039,31.35490036
2371,YBE,Uranium City Airport,59.56140137,-108.4810028
2372,UMS,Ust-Maya Airport,60.35699844,134.4349976
2373,USR,Ust-Nera Airport,64.55000305,143.1150055
2374,UII,Utila Airport,16.1131,-86.880302
2375,UTK,Utirik Airport,11.222,169.852005
2376,VHZ,Vahitahi Airport,-18.780697,-138.85568
2377,VLS,Valesdir Airport,-16.79610062,168.177002
2378,VEE,Venetie Airport,67.00869751,-146.3659973
2379,VIJ,Virgin Gorda Airport,18.44639969,-64.42749786
2380,WHF,Wadi Halfa Airport,21.802698,31.521578
2381,WLH,Walaha Airport,-15.4119997,167.6909943
2382,WAA,Wales Airport,44.17449951,-70.01889801
2383,WAA,Wales Airport,65.622593,-168.095
2384,YKQ,Waskaganish Airport,51.47330093,-78.75830078
2385,WSP,Waspam Airport,14.73919964,-83.9693985
2386,YQH,Watson Lake Airport,60.11640167,-128.8220062
2387,YWP,Webequie Airport,52.9593934,-87.37486839
2388,YNC,Wemindji Airport,53.01060104,-78.83110046
2389,YXN,Whale Cove Airport,62.24000168,-92.59809875
2390,WMO,White Mountain Airport,64.68920136,-163.4129944
2391,WMO,White Mountain Airport,29.87156,-100.23501
2392,YWM,Williams Harbour Airport,52.567377,-55.784883
2393,WPM,Wipim Airport,-8.788220406,142.8820038
2394,WJA,Woja Airport,7.450833333,168.55
2395,ZWL,Wollaston Lake Airport,58.10689926,-103.1719971
2396,WTO,Wotho Island Airport,10.17329979,166.003006
2397,XKH,Xieng Khouang Airport,19.450001,103.157997
2398,XAI,Xinyang Minggang Airport,32.540819,114.079141
2399,ZAC,York Landing Airport,56.08940125,-96.08920288
2400,YPB,Alberni Valley Regional Airport,49.321899,-124.931
2401,YYA,Yueyang Sanhe Airport,29.311699,113.281574
2402,YTW,Yutian Wanfang Airport,36.8085,81.7827
2403,AGL,Wanigela Airport,-9.3375,149.1555556
2404,ZPH,Zephyrhills Municipal Airport,28.228201,-82.155899
2405,WMT,Zunyi Maotai Airport,27.81638,106.33268
2406,CCZ,Chub Cay Airport,25.41710091,-77.88089752
2407,COQ,Choibalsan Airport,48.13570023,114.6460037
2408,EZV,Berezovo Airport,63.92100143,65.03050232
2409,GHC,Great Harbour Cay Airport,25.7383,-77.840103
2410,IRM,Igrim Airport,63.200391,64.440136
2411,LNC,Lengbati Airport,-6.384611111,147.3686389
2412,LZR,Lizard Island Airport,-14.673273,145.454571
2413,NCA,North Caicos Airport,21.916094,-71.942954
2414,RVA,Farafangana Airport,-22.8053,47.820599
2415,BSZ,Bartletts Airport,58.235664,-157.366397
2416,DBR,Darbhanga Airport,26.192801,85.916901
2417,DHG,Dalnegorsk Airport,44.558748,135.490005
2418,DLR,Dalnerechensk Airport,45.877949,133.735822
2419,DVD,Andavadoaka Airport,-22.06608,43.259573
2420,EDN,Yedinka Airport,47.178201,138.657357
2421,FND,Funadhoo Airport,6.162443,73.28752
2422,GEM,Mongomo Airport,1.636763,11.302458
2423,HBQ,Haibei Qilian Airport,38.008068,100.645065
2424,HDK,Kulhudhuffushi Airport,6.630762,73.067815
2425,HRF,Hoarafushi Airport,6.96967,72.896287
2426,IFU,Ifuru Airport,5.7083,73.025
2427,JEK,Jeki Airport,-15.6334,29.6036
2428,JSK,Jask Airport,25.654757,57.801718
2429,KTJ,Kichwa Tembo Airport,-1.263497,35.027533
2430,KVR,Kavalerovo Airport,44.2726,135.029
2431,LLC,Cagayan North International Airport,18.182388,121.745853
2432,LMU,Letung Airport,2.96447,105.75484
2433,LMV,Madivaru Airport,5.457545,73.370261
2434,NEI,Terney Airport,45.0825,136.5912
2435,NKP,Nukutepipi Airport,-20.700054,-143.045933
2436,NYR,Nyurba Airport,63.294998,118.336998
2437,OGM,Ogobsucum Airport,9.1383,-77.93385
2438,RZS,Sawan Airport,26.9662,68.878098
2439,SIC,San Jose Island Airport,27.94449997,-96.98500061
2440,WHA,Wuhu Xuanzhou Airport,31.1045,118.66687
2441,WZQ,Urad Middle Banner Airport,41.460289,108.539085
2442,,Brisbane Archerfield Airport,-27.572351,153.004167
2443,,Ballarat Airport,-37.51169968,143.7910004
2444,,Bannu Airport,32.9729,70.527901
2445,,Charlevoix Municipal Airport,45.30479813,-85.27480316
2446,,Chofu Airport,35.6717,139.528
2447,,Cranfield Airport,52.072201,-0.616667
2448,,Cumbernauld Airport,55.97470093,-3.97555995
2449,,West Michigan Regional Airport,42.742901,-86.107399
2450,,Jihlava Airport,49.41939926,15.63529968
2451,,Kailashahar Airport,24.308657,92.00768
2452,,Kargil Airport,34.5243,76.155899
2453,,Kozushima Airport,34.18999863,139.1340027
2454,,McKinney National Airport,33.177898,-96.5905
2455,,Moshi Airport,-3.363329887,37.32690048
2456,,Maria Reiche Neuman Airport,-14.854,-74.961502
2457,,Raxaul Airport,26.9666996,84.83329773
2458,,Adelaide Parafield Airport,-34.79330063,138.6329956
2459,,Washington County Airport,37.92919922,-90.73149872
2460,,Washington County Airport,40.136501,-80.290199
2461,,Prijedor Urije Airport,44.993986,16.735457
2462,,Stepanavan Airport,41.04850006,44.33720016
2463,,Batchelor Airport,30.8422,-91.66658
2464,,Batchelor Airport,-13.05663,131.028804
2465,,Cunderdin Airport,-31.62220001,117.2170029
2466,,Ixiamas Airport,-13.76000023,-68.13683319
2467,,Ariquemes Airport,-9.880436,-63.047115
2468,,Corrente Airport,-10.45194435,-45.13639069
2469,,Sobral Airport,-3.67889,-40.336802
2470,,Caxambu Airport,-21.917066,-44.96817
